,Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB)
2017-09-19 08:45:00,212.000296,401.805657,333.025811,583.000926,485.205262,489.989157,9.658337,27.204693,44.04836
2017-09-19 09:00:00,164.427312,219.857394,274.024458,672.970014,478.07995,463.924371,9.446001,59.368015,112.544057
2017-09-19 09:15:00,99.559797,269.217503,187.236574,1154.239789,551.253462,768.592033,12.461334,67.914023,75.330931
2017-09-19 09:30:00,248.643533,564.418623,201.460149,935.644886,705.258303,563.105616,52.671663,12.811876,84.403209
2017-09-19 09:45:00,160.720909,318.311935,248.512211,832.780054,781.15463,288.228725,12.823402,3.805093,115.378094
2017-09-19 10:00:00,94.682296,267.422969,238.509962,647.792564,701.202061,418.841252,97.535369,8.85866,104.50776
2017-09-19 10:15:00,52.335808,304.537723,240.63019,707.232553,582.127495,532.744344,47.394221,5.07935,89.831118
2017-09-19 10:30:00,602.506636,630.770292,233.758503,870.335307,819.237503,804.529998,29.96406,48.349695,42.649628
2017-09-19 10:45:00,190.012358,673.701731,536.361373,746.044476,679.814778,728.277913,36.39841,15.528375,65.790861
2017-09-19 11:00:00,145.966304,471.258728,257.257586,861.532771,642.923317,596.520334,36.594179,8.183914,131.058221
2017-09-19 11:15:00,99.068291,519.83289,285.724424,788.108321,686.087809,637.17105,14.799204,26.001162,107.379191
2017-09-19 11:30:00,166.972588,584.298701,246.583247,399.515102,823.134223,1276.61634,3.450322,14.645593,100.476469
2017-09-19 11:45:00,202.37117,654.900211,130.826568,821.987739,721.402941,813.655905,6.507346,5.252647,44.811294
2017-09-19 12:00:00,92.600919,749.062428,169.053584,867.333543,796.958637,882.776892,6.203529,8.64361,134.699258
2017-09-19 12:15:00,88.17031,584.344501,297.270936,769.318375,854.05777,1237.463971,12.170676,23.40914,214.136442
2017-09-19 12:30:00,151.122854,694.00559,170.55417,771.202049,861.009908,997.011896,53.898122,9.72147,135.345728
2017-09-19 12:45:00,169.028416,674.093982,248.959748,860.7719,754.992411,769.83454,35.363227,5.687313,67.716792
2017-09-19 13:00:00,144.819818,833.728908,172.135399,561.183159,879.488948,819.420249,40.835633,18.081107,63.814458
2017-09-19 13:15:00,173.978734,677.044173,286.368701,503.4611,699.548527,904.843944,8.102557,7.615952,79.655875
2017-09-19 13:30:00,162.492131,531.471896,274.676997,608.247877,808.004041,758.094513,6.502546,4.888861,130.097154
2017-09-19 13:45:00,248.803877,702.486181,187.213422,973.041141,580.128366,896.600382,22.456295,7.401076,194.756517
2017-09-19 14:00:00,170.797676,634.931234,125.014628,627.29057,696.027412,604.302463,10.952087,89.60004,88.054411
2017-09-19 14:15:00,119.808666,793.230086,353.358068,506.302968,628.588481,537.916963,12.386841,41.107913,91.839072
2017-09-19 14:30:00,81.015442,580.681311,105.547665,502.677764,449.142382,577.722787,2.087231,6.103088,90.284308
2017-09-19 14:45:00,132.241582,628.295745,204.028093,706.922017,771.216514,595.183254,10.33598,60.95878,239.871301
2017-09-19 15:00:00,166.431468,591.534518,154.446668,567.389606,949.007575,724.002866,13.222881,19.564585,217.264192
2017-09-19 15:15:00,266.230511,574.512224,185.30173,896.141732,831.92326,996.509908,7.345036,27.898255,264.508098
2017-09-19 15:30:00,283.754487,522.672605,198.157243,633.979328,906.403936,569.461252,8.652402,66.616748,72.246672
2017-09-19 15:45:00,104.779862,407.067815,240.521852,695.95524,743.344484,794.934213,6.344461,37.807336,152.717579
2017-09-19 16:00:00,143.523654,386.273748,359.878004,1147.521433,1188.448813,837.112432,5.802048,42.69543,158.445118
2017-09-19 16:15:00,78.342985,597.437411,371.489332,694.483006,674.41293,1431.888398,2.985592,5.442787,62.216899
2017-09-19 16:30:00,149.261445,804.579365,272.105778,497.080249,833.86245,1028.054908,29.571684,20.358774,148.891963
2017-09-19 16:45:00,105.376805,862.488975,369.782574,703.088471,956.04406,983.390767,44.814845,87.271755,117.626948
2017-09-19 17:00:00,137.110244,429.012929,151.420116,976.403898,620.104455,924.5068,27.15095,1.455382,194.726402
2017-09-19 17:15:00,87.184361,505.409444,168.057813,513.930629,587.416764,1221.230613,33.538408,8.550035,126.44037
2017-09-19 17:30:00,91.605663,632.567129,273.936999,362.293084,914.56171,1021.392091,33.401499,44.96594,36.742168
2017-09-19 17:45:00,48.097884,572.309882,233.989267,554.988534,1331.518727,1007.923951,24.135343,35.832472,85.114913
2017-09-19 18:00:00,140.892149,569.367474,234.029752,478.727565,1566.76256,715.934647,6.059691,19.321333,78.833386
2017-09-19 18:15:00,131.123251,603.506532,153.418746,710.708465,1772.802653,1331.637184,14.874769,16.810196,140.226565
2017-09-19 18:30:00,53.368811,609.082082,293.463139,411.307762,1409.417624,857.579669,24.600501,23.153759,129.136581
2017-09-19 18:45:00,64.706241,658.929945,221.599639,492.548465,1376.412342,868.196978,16.152605,27.624394,151.98027
2017-09-19 19:00:00,89.33874,484.573693,233.426593,630.021069,1149.232054,814.953247,45.080691,23.729999,238.110312
2017-09-19 19:15:00,93.130143,595.824133,331.394123,767.086134,1367.526068,1139.467131,33.328857,98.681929,217.178695
2017-09-19 19:30:00,136.438084,513.051172,242.360764,847.394762,1105.490134,1032.316557,24.668058,91.319844,120.858338
2017-09-19 19:45:00,163.594401,352.861906,246.690833,488.295492,1429.837766,1019.968456,18.337935,55.366112,172.448067
2017-09-19 20:00:00,230.520931,432.838652,293.845255,669.509479,1742.236981,1089.497616,42.455078,67.126115,185.179162
2017-09-19 20:15:00,190.342577,669.313546,364.048527,654.055181,1162.148362,1107.770424,15.892988,10.119979,322.987692
2017-09-19 20:30:00,137.041441,449.274981,478.101547,573.910244,791.72715,782.910599,9.753111,40.186184,67.704816
2017-09-19 20:45:00,80.259834,408.221202,575.566044,335.843566,992.909721,1336.132697,22.021836,57.652322,96.597634
2017-09-19 21:00:00,98.158324,531.868098,333.641287,635.051188,1254.25717,1317.623048,15.606389,29.969023,126.598287
2017-09-19 21:15:00,139.880815,657.531474,254.074801,647.075493,1244.404635,1306.579711,3.748371,19.226493,50.443077
2017-09-19 21:30:00,82.627687,591.102816,216.66395,821.392991,1111.085019,1150.148408,21.095115,9.714341,126.848479
2017-09-19 21:45:00,140.668256,647.295276,171.904353,622.309129,902.333263,1106.315825,12.687161,40.264509,112.508673
2017-09-19 22:00:00,157.280746,781.512393,169.948004,497.204742,994.662572,1029.426108,19.175329,21.348576,75.757857
2017-09-19 22:15:00,286.484989,689.673759,153.774173,515.839286,954.180021,1356.163237,10.263492,35.856288,152.819152
2017-09-19 22:30:00,369.204925,347.822149,325.819078,668.23515,1006.684691,1427.313453,2.765798,89.277918,71.640411
2017-09-19 22:45:00,162.10429,732.192721,384.393123,427.48687,668.057466,1220.105181,7.760891,11.262961,65.226321
2017-09-19 23:00:00,377.116459,525.30998,281.284785,563.438267,729.521818,1120.865004,9.785064,9.446946,393.006549
2017-09-19 23:15:00,156.361346,528.426649,762.821775,680.690874,898.258188,1556.931852,1.347177,41.416943,408.177948
2017-09-19 23:30:00,211.445831,550.19721,612.461101,587.1642,848.299461,2405.240962,10.584703,14.30787,149.994762
2017-09-19 23:45:00,82.94456,535.190777,255.228813,538.724579,934.000249,2356.569133,1.004885,20.02691,67.563125
2017-09-20 00:00:00,123.556256,483.37817,215.493004,273.598199,774.935078,1702.928948,2.683671,7.001582,68.352855
2017-09-20 00:15:00,181.733852,501.407786,215.663739,239.849955,681.69343,1333.983388,0.217348,9.668019,30.77596
2017-09-20 00:30:00,225.939271,384.796288,302.644469,221.32937,715.786231,687.695059,8.519571,97.739936,88.563993
2017-09-20 00:45:00,178.921174,264.863658,284.845816,237.379063,670.924685,974.774269,0.79824,60.051941,130.838871
2017-09-20 01:00:00,61.182881,266.027155,468.404418,258.76742,756.314165,965.75885,153.998564,5.308907,93.204614
2017-09-20 01:15:00,54.71301,406.897332,479.285445,323.434205,732.548061,1211.261563,3.590569,11.121272,66.896363
2017-09-20 01:30:00,236.243805,172.152366,289.694893,203.532088,237.802546,1513.849317,0.108645,12.038761,75.570779
2017-09-20 01:45:00,129.525629,318.869097,232.815039,88.200969,273.984469,1309.942305,0.519081,41.386612,134.237955
2017-09-20 02:00:00,73.991998,230.289525,117.390509,40.357747,358.934547,724.443869,0.045763,27.083484,17.899782
2017-09-20 02:15:00,95.491388,107.898297,49.980871,165.084282,151.881921,612.872601,5.171398,4.735703,11.676635
2017-09-20 02:30:00,159.495637,369.599346,17.512709,79.101757,453.089851,205.288403,1.611821,0.036608,44.566701
2017-09-20 02:45:00,48.751813,196.552099,79.298878,286.377709,158.346395,228.253661,8.842807,87.758874,31.666912
2017-09-20 03:00:00,4.962755,177.75417,10.36302,51.752397,85.218015,272.492432,0.178951,0.0894,23.001606
2017-09-20 03:15:00,0.700013,186.907051,4.463282,150.216884,112.282399,352.977087,24.569394,0.190309,97.787759
2017-09-20 03:30:00,17.772189,197.825432,58.107266,124.40632,211.588174,506.509737,1.004863,11.754634,446.72798
2017-09-20 03:45:00,1.240137,66.25842,70.001915,161.769201,104.216909,250.281123,3.068808,8.778379,733.95637
2017-09-20 04:00:00,15.529737,187.746824,53.63473,77.533115,125.302861,188.6398,5.739247,7.318099,206.186034
2017-09-20 04:15:00,1.219186,138.905923,23.197122,103.15507,155.749009,277.953485,0.005689,1.384805,11.714454
2017-09-20 04:30:00,1.880956,140.403945,264.929585,44.10457,79.244163,235.704682,0.005356,4.24649,2.662093
2017-09-20 04:45:00,6.377996,59.756945,103.39658,53.447835,270.934382,101.11027,0.108841,0.132368,9.101402
2017-09-20 05:00:00,0.48912,78.754009,98.424465,52.096499,137.697949,26.063274,3.919495,0.297494,51.042509
2017-09-20 05:15:00,2.877911,66.985516,39.592514,7.181955,1686.388101,19.661414,0.013913,0.00284,305.1085
2017-09-20 05:30:00,3.205865,43.318967,3.868749,10.643218,234.403003,190.01147,0.05831,0.295251,4.573482
2017-09-20 05:45:00,22.532289,170.028275,2.050132,14.100972,323.346967,59.617922,0.160284,10.306604,18.900839
2017-09-20 06:00:00,1.343359,48.503556,12.079678,14.943884,288.658439,160.854596,0.082068,1.144504,24.472095
2017-09-20 06:15:00,10.207443,146.017802,21.873792,43.394465,116.792621,121.006009,12.936797,0.033273,28.511029
2017-09-20 06:30:00,12.616202,265.695343,22.585448,18.059353,165.159449,175.609061,0.545713,0.168136,8.869879
2017-09-20 06:45:00,54.791534,121.88543,24.440749,123.801384,181.896196,127.072128,0.034853,0.077445,56.620252
2017-09-20 07:00:00,36.965095,303.893129,96.893565,74.285836,141.865294,230.8699,0.727589,0.169614,26.324434
2017-09-20 07:15:00,55.080337,266.74974,25.05279,77.50864,258.12961,176.94996,0.725047,2.958518,13.440311
2017-09-20 07:30:00,37.169365,413.711327,88.830164,361.243009,527.515888,294.540015,1.937057,3.281536,13.651678
2017-09-20 07:45:00,57.27844,371.745658,257.000265,422.754114,518.246717,326.977766,2.127002,9.735683,25.501966
2017-09-20 08:00:00,120.203612,770.414171,225.736904,464.245592,824.443075,371.961522,2.9892,9.327322,79.317364
2017-09-20 08:15:00,145.519734,458.6514,188.55156,605.028562,662.433876,536.804008,6.130246,43.946129,130.855454
2017-09-20 08:30:00,563.732986,478.316776,199.004476,752.077985,416.836182,540.996985,12.940344,4.798883,64.275518
2017-09-20 08:45:00,256.468177,476.667417,224.301507,862.446117,654.147515,726.982878,1.908416,7.919571,79.426152
2017-09-20 09:00:00,238.413432,429.935045,133.43597,1797.350982,874.483184,581.780414,19.112916,55.9466,55.729876
2017-09-20 09:15:00,175.766608,374.999732,219.075869,1097.114396,802.877255,673.065959,40.234301,64.736337,97.529206
2017-09-20 09:30:00,110.562799,415.920815,159.833687,1027.498139,779.062885,973.705125,30.898122,8.289282,58.736125
2017-09-20 09:45:00,347.813458,736.176782,159.392605,867.211337,950.319819,527.711977,47.601544,7.774439,76.635579
2017-09-20 10:00:00,120.161226,387.960866,181.303306,663.49096,625.828747,736.961517,48.55292,5.772115,64.71672
2017-09-20 10:15:00,200.606959,718.172771,137.924375,745.505116,794.996816,745.988919,7.637364,12.667288,103.17458
2017-09-20 10:30:00,123.289823,665.406341,328.263032,561.010853,616.943713,548.262048,10.356073,44.014646,58.653266
2017-09-20 10:45:00,153.952876,459.685265,241.682205,418.132795,571.223748,648.520258,8.552112,3.73875,98.814099
2017-09-20 11:00:00,103.078866,382.119053,193.044586,728.554833,586.428454,557.147514,16.965177,10.135896,133.57051
2017-09-20 11:15:00,143.134297,470.704351,146.524344,896.577268,480.030062,1125.840428,12.252762,29.409721,86.603441
2017-09-20 11:30:00,133.34791,787.883689,157.148471,552.836719,721.274903,1303.020389,13.255285,14.949238,158.962956
2017-09-20 11:45:00,164.331635,651.040585,129.319274,591.461748,727.362665,1186.241607,7.772251,2.785329,104.146766
2017-09-20 12:00:00,138.833203,527.398681,315.283412,792.889068,777.862794,835.168985,29.301906,9.191451,138.61356
2017-09-20 12:15:00,185.996593,459.905483,633.44497,548.026738,684.334754,1921.362522,17.54381,9.132938,364.611621
2017-09-20 12:30:00,106.577954,638.684238,726.612114,748.204592,828.792089,1753.144819,24.953949,6.379991,397.552764
2017-09-20 12:45:00,103.6608,577.347125,1339.935608,602.377105,827.969229,1607.114495,6.622887,15.211855,156.174347
2017-09-20 13:00:00,167.019751,717.214046,574.006724,741.106395,723.719094,1843.772538,5.955372,11.065664,311.576024
2017-09-20 13:15:00,119.593768,320.001525,287.843008,900.063369,507.394474,1271.178072,13.766358,9.226438,140.232818
2017-09-20 13:30:00,103.550706,213.698204,285.744559,780.172215,837.945763,1434.768866,12.016104,27.407376,199.839848
2017-09-20 13:45:00,62.22621,116.050345,232.306732,802.425046,818.18321,934.691194,69.767376,27.348105,310.076253
2017-09-20 14:00:00,88.079102,183.777391,240.917056,918.057273,1019.695187,946.566025,23.801021,9.765138,669.895746
2017-09-20 14:15:00,96.635357,264.308916,323.596838,953.005961,647.008497,985.762621,15.788384,36.684695,184.042426
2017-09-20 14:30:00,86.960261,244.617143,139.024128,538.715703,639.727687,1020.787482,9.441352,24.375553,114.044098
2017-09-20 14:45:00,54.844689,183.335832,234.963179,429.753571,547.921711,997.951088,23.028857,21.707792,106.902304
2017-09-20 15:00:00,78.372786,242.392351,569.059476,441.515719,701.339804,652.790004,35.395462,42.243768,130.15101
2017-09-20 15:15:00,90.934281,229.016411,322.707848,860.807291,770.47011,732.837743,6.747403,30.127907,163.101862
2017-09-20 15:30:00,132.98164,305.674811,167.211841,898.83357,729.433054,722.561941,53.159877,3.781288,53.628875
2017-09-20 15:45:00,158.960438,295.726207,104.083876,1448.008812,854.046068,945.228008,27.002196,10.796402,202.366696
2017-09-20 16:00:00,222.072386,273.628194,129.896499,871.775195,1120.864392,1035.127663,8.48466,15.420702,124.431586
2017-09-20 16:15:00,129.806761,100.732078,199.711299,914.69554,1105.203572,1036.824173,21.383489,40.892042000000004,54.079248
2017-09-20 16:30:00,178.612139,221.922087,215.773937,474.242198,892.206881,1042.929661,66.546158,17.341441,57.813528
2017-09-20 16:45:00,182.56534,227.140217,154.041414,580.34543,682.394348,959.053934,5.385413,97.506295,172.878371
2017-09-20 17:00:00,270.831187,258.533065,199.211709,1357.502122,779.456113,726.617929,18.740994,7.890002,269.564599
2017-09-20 17:15:00,331.37661,362.702409,197.926074,906.061352,754.890097,843.088432,33.607303,18.858775,155.614003
2017-09-20 17:30:00,302.188995,309.39597,220.813966,863.319115,680.857554,1226.541365,33.722807,14.657931,116.63358
2017-09-20 17:45:00,254.616311,436.468279,408.666926,911.142514,742.678336,932.997577,79.096525,52.136706,76.294465
2017-09-20 18:00:00,74.892983,210.555528,253.799103,1244.043722,1047.543617,733.924556,32.205361,22.146683,55.259012
2017-09-20 18:15:00,166.93088,275.68482,303.840581,857.380767,952.475447,849.814354,13.426064,13.03929,83.289011
2017-09-20 18:30:00,92.148778,219.147338,193.165368,1199.644438,961.123928,1522.052704,8.974691,21.629553,211.36299
2017-09-20 18:45:00,119.378418,308.972331,202.772546,967.89846,1139.566818,2774.817748,11.085794,26.07936,87.971491
2017-09-20 19:00:00,273.559819,287.334551,193.245625,1126.109606,1264.918243,1442.615493,20.814951,15.184252,137.720559
2017-09-20 19:15:00,169.423162,399.779297,275.444509,1481.74637,1061.859106,1602.408496,15.361827,50.188847,136.229161
2017-09-20 19:30:00,122.719356,301.655583,510.841774,1146.53119,1556.153237,1164.951248,13.333777,43.181982,114.189655
2017-09-20 19:45:00,148.404001,410.317534,251.492328,1208.957318,1555.841813,1445.118143,22.024592,75.521676,200.428404
2017-09-20 20:00:00,222.139864,418.793143,272.991743,1539.152943,1239.099401,1211.98863,16.159997,14.012384,82.428897
2017-09-20 20:15:00,170.914255,281.15772,239.56509,1277.79502,1296.495939,1264.619919,269.435137,39.293644,77.181426
2017-09-20 20:30:00,135.873775,247.848563,138.261913,867.947893,1133.540976,1251.913463,4.156353,89.175604,58.740529
2017-09-20 20:45:00,271.962259,219.317579,234.713257,984.381111,1210.108711,1329.290208,37.861383,25.263448,33.637941
2017-09-20 21:00:00,304.849607,144.808529,167.702704,919.152199,1167.953364,1244.533257,37.656291,11.168803,174.110692
2017-09-20 21:15:00,114.264334,139.501172,162.914446,1043.331989,753.797932,1453.691944,36.85669,31.477258,204.303511
2017-09-20 21:30:00,221.115547,164.487711,213.089106,492.7306,834.932334,1752.571841,8.970564,30.315614,106.163492
2017-09-20 21:45:00,114.586579,120.369548,262.884558,391.397181,1076.962681,1691.90137,2.27553,95.823823,96.306511
2017-09-20 22:00:00,18.223467,237.621609,198.986334,476.380131,1444.576274,2520.172546,2.977585,11.264786,124.387863
2017-09-20 22:15:00,55.872875,193.752575,139.930776,304.854814,825.347838,2398.867941,11.259659,22.438637,108.61967
2017-09-20 22:30:00,102.14705,260.278989,503.700428,432.13031,935.546144,1773.246071,11.820951,110.373641,124.855781
2017-09-20 22:45:00,98.719918,176.000089,280.748029,453.92295,822.707598,1731.96529,0.168472,49.512592,146.53027
2017-09-20 23:00:00,108.352371,225.429207,507.157532,257.499597,1003.882102,2170.010741,3.00411,32.290412,114.060778
2017-09-20 23:15:00,108.511701,250.140175,161.402856,350.112306,999.948292,1156.526413,14.931969,21.079323,123.213001
2017-09-20 23:30:00,98.068549,376.415537,435.888606,249.695669,942.180538,1571.495684,2.354329,90.656062,185.184961
2017-09-20 23:45:00,59.69304,173.66108,408.540005,476.168715,559.436626,1809.230659,10.079404,22.022094,257.908507
2017-09-21 00:00:00,72.659469,164.514678,388.601386,260.081587,1041.626817,1504.981462,34.438341,26.662193,158.829396
2017-09-21 00:15:00,23.009816,79.506354,581.948136,383.959812,529.197084,1384.303764,14.788928,23.85423,134.139621
2017-09-21 00:30:00,149.411872,199.189564,468.287111,695.445997,327.430649,1308.888061,0.443231,0.803225,214.335177
2017-09-21 00:45:00,54.371225,172.195279,260.275647,311.839762,295.448035,920.137594,1.588139,7.64375,158.326914
2017-09-21 01:00:00,9.842194,126.689674,152.114426,339.609159,286.54009,1127.297952,14.24863,2.288685,296.041537
2017-09-21 01:15:00,36.089764,61.496364,398.959159,827.448423,360.496689,1206.242336,0.295351,1.34,100.388562
2017-09-21 01:30:00,30.480755,163.491561,144.598613,205.182143,869.776386,910.960658,0.057937,0.172497,92.814701
2017-09-21 01:45:00,106.012123,20.693625,186.385212,184.31195,528.223433,982.105706,1.66986,8.746847,471.342138
2017-09-21 02:00:00,185.926268,30.214697,197.310836,196.072136,252.29307,577.026652,4.013526,6.472476,60.128871
2017-09-21 02:15:00,346.02721,9.62075,238.05101,230.88029,143.454154,699.785424,0.256227,1.558382,70.754407
2017-09-21 02:30:00,256.592335,2.326293,35.730747,90.067927,175.685471,330.405375,0.043864,0.122106,224.217597
2017-09-21 02:45:00,186.452922,22.029772,45.87142,202.840669,186.949193,245.253281,0.000225,0.000792,145.251918
2017-09-21 03:00:00,166.77552,0.180734,15.913708,101.357248,132.109253,245.100918,0.006348,0.019329,90.900775
2017-09-21 03:15:00,103.706456,0.805325,14.562757,58.719644,175.708667,508.475242,0.206842,0.028158,63.967148
2017-09-21 03:30:00,99.672205,26.439051,14.584572,65.350419,147.42252,435.184647,0.032134,0.776587,47.604936
2017-09-21 03:45:00,168.816518,73.13263,140.598712,99.338762,79.507168,110.131484,0.000766,0.003135,6.762378
2017-09-21 04:00:00,178.161057,36.93552,23.667721,33.779684,73.958473,143.45874,0.013414,0.059917,1.113505
2017-09-21 04:15:00,132.859884,33.730777,29.805304,56.126658,105.304902,92.406825,0.000719,0.006001,19.627967
2017-09-21 04:30:00,145.618366,29.997371,48.439291,85.42343,109.653449,128.50415,0.042666,0.075944,28.601562
2017-09-21 04:45:00,167.991083,18.053768,103.210306,89.737178,188.346651,41.523855,0.024087,0.091883,1.058521
2017-09-21 05:00:00,5.624502,1.285671,15.846246,77.197145,53.63901,15.372421,0.182042,0.226825,0.738367
2017-09-21 05:15:00,1.405267,0.849626,19.041102,23.153446,88.934859,137.09303,0.218963,1.717815,0.740146
2017-09-21 05:30:00,2.549043,51.488274,74.847157,10.867404,102.974205,159.015256,0.009971,0.353639,2.077218
2017-09-21 05:45:00,8.169389,10.247644,3.216777,69.298996,136.186057,50.637961,2.554783,0.00016,0.442255
2017-09-21 06:00:00,25.774509,81.898682,9.560984,132.293585,65.266327,76.132651,15.797652,3.3929,3.021329
2017-09-21 06:15:00,30.739962,29.055955,23.47519,89.742772,275.031021,69.984361,6.229683,11.928245,33.467591
2017-09-21 06:30:00,55.731486,105.364803,96.943489,100.213788,160.514366,93.652721,7.012638,0.071346,42.956551
2017-09-21 06:45:00,25.966254,42.319059,28.326515,150.339114,191.489956,171.863657,0.94165,8.212286,25.497911
2017-09-21 07:00:00,35.887701,168.271882,40.806722,92.570792,210.753844,279.037177,4.4217,3.87289,6.894924
2017-09-21 07:15:00,83.140029,199.63411,217.101601,302.120743,331.827254,655.241697,11.327708,1.004632,17.582145
2017-09-21 07:30:00,34.770504,99.689655,133.12544,304.62907,563.087334,534.843094,0.962447,14.265422,54.20291
2017-09-21 07:45:00,102.224689,159.556032,161.960107,457.32962,601.626256,368.924273,2.475452,14.602208,54.713607
2017-09-21 08:00:00,225.718048,212.76394,191.599845,524.859595,592.521943,264.722304,10.985735,5.484778,112.314403
2017-09-21 08:15:00,85.604693,164.978215,103.646466,725.905804,654.70162,444.936144,21.559546,18.087093,131.753369
2017-09-21 08:30:00,228.535287,201.192667,136.711789,563.221848,530.052514,620.941405,3.975296,14.611587,25.913344
2017-09-21 08:45:00,202.8976,573.271693,101.750982,960.229467,616.563258,495.879729,38.607443,7.587941,72.822052
2017-09-21 09:00:00,98.292857,230.41952,172.436617,903.635805,955.477949,554.387898,14.46219,9.687212,33.281016
2017-09-21 09:15:00,142.72543,134.676476,105.223352,644.972888,1156.633804,435.603172,3.636603,15.044364,38.290528
2017-09-21 09:30:00,325.454029,182.708087,113.447599,848.018457,759.264337,494.223667,7.179578,30.519881,61.768125
2017-09-21 09:45:00,134.237069,252.548226,274.545164,945.747853,701.844144,614.284341,26.773831,4.018569,108.879072
2017-09-21 10:00:00,82.993877,160.387707,306.171951,766.428915,468.861016,509.18836,58.171931,23.847326,159.879003
2017-09-21 10:15:00,182.198649,205.627576,237.852004,815.729625,715.42505,852.970466,3.815937,3.504621,71.759297
2017-09-21 10:30:00,176.929994,141.57552,144.958611,1184.73858,777.097191,1249.770884,7.837336,7.353269,106.39231
2017-09-21 10:45:00,166.938081,73.503594,494.207136,883.513465,575.048614,1376.994573,9.115733,37.449499,164.421321
2017-09-21 11:00:00,171.476223,99.490635,230.760168,1121.142032,547.657158,1286.033515,31.611033,20.018783,187.4872
2017-09-21 11:15:00,134.395284,122.822136,137.260844,681.009353,700.014894,854.706197,7.67479,8.115129,80.658493
2017-09-21 11:30:00,119.860384,175.725701,238.034728,1092.754933,753.510487,1230.122911,13.370891,19.914799,173.602732
2017-09-21 11:45:00,91.910858,264.552954,1853.953614,971.723654,810.247792,1704.221529,25.712609,2.106139,89.141549
2017-09-21 12:00:00,118.637941,320.7412,446.069797,902.219026,663.372643,1335.598088,15.88693,3.974879,99.167418
2017-09-21 12:15:00,98.198317,220.64253,199.002982,860.23013,1001.545667,1115.63971,14.276374,6.080235,66.494064
2017-09-21 12:30:00,111.331945,172.962817,533.324699,924.83338,1123.353017,1048.510836,47.51261,20.691671,28.344316
2017-09-21 12:45:00,167.809039,362.216615,1026.133282,751.816757,731.54707,962.685443,43.739104,15.912051,90.605889
2017-09-21 13:00:00,361.355162,180.148475,501.977711,708.318513,950.976559,937.626137,9.160208,21.509882,162.539043
2017-09-21 13:15:00,154.792384,316.245971,776.767652,705.335475,961.794038,1243.255462,37.273747,2.369585,311.008797
2017-09-21 13:30:00,116.147045,311.795541,778.977236,1013.055936,841.749296,981.468016,32.695148,6.74543,146.021461
2017-09-21 13:45:00,192.933909,389.076434,456.674676,858.090088,951.987818,1025.2293,42.40027,3.11322,64.222782
2017-09-21 14:00:00,118.245498,266.866057,267.721426,947.788782,926.291983,880.580637,36.988965,32.868454,101.926391
2017-09-21 14:15:00,80.431908,260.83874,599.115058,952.172949,821.28276,983.970158,44.154784,32.425696,57.900468
2017-09-21 14:30:00,99.683586,291.843213,344.075805,707.194295,2747.974792,1054.260689,55.844079,6.270361,95.945015
2017-09-21 14:45:00,139.087245,133.212988,161.903576,648.698002,1061.576568,1028.269325,32.859561,13.392252,115.536752
2017-09-21 15:00:00,77.823228,170.004132,125.800475,814.601069,808.970844,1338.751077,9.86134,4.12893,142.15238
2017-09-21 15:15:00,168.251246,642.905122,156.174242,843.537991,787.642609,1605.249334,7.830353,8.395155,335.269096
2017-09-21 15:30:00,126.274655,182.962699,320.331785,957.441576,462.189791,1124.158637,12.804535,22.140929,53.17593
2017-09-21 15:45:00,235.062861,142.567494,246.505618,509.468545,465.750175,809.847091,49.505388,15.397839,70.138442
2017-09-21 16:00:00,431.86175,132.953697,434.896637,611.36658,719.752128,1079.370328,11.584201,3.298248,127.143897
2017-09-21 16:15:00,252.76933,271.714815,287.885674,811.106838,1192.899336,1009.291766,65.624027,15.693716,198.779462
2017-09-21 16:30:00,186.24172,222.780538,161.059968,1155.302109,1336.404522,1301.014331,36.260312,6.851437,116.447901
2017-09-21 16:45:00,450.4655,441.845276,213.849305,732.192393,1282.816298,1363.668013,20.18021,35.608218,82.623969
2017-09-21 17:00:00,227.445201,509.96153,155.341093,838.120366,1517.63399,1014.445979,5.546676,5.652074,179.721426
2017-09-21 17:15:00,141.304335,721.518344,155.080225,588.749038,1096.481196,824.211511,14.504599,14.967366,51.667112
2017-09-21 17:30:00,76.840644,228.516642,183.189251,614.679434,811.293198,899.222148,5.920194,1.721928,92.418031
2017-09-21 17:45:00,193.824834,233.993681,164.071321,366.016275,783.480945,914.90394,24.008105,12.830331,82.577593
2017-09-21 18:00:00,202.201795,287.356274,143.639439,479.149223,911.369914,1190.411439,17.356166,27.817087,145.848518
2017-09-21 18:15:00,120.799385,274.131321,142.454238,505.110982,882.490183,1055.040427,12.103409,49.606279,102.735691
2017-09-21 18:30:00,90.600653,374.679202,200.605434,496.837086,1126.559754,1344.800662,8.603174,11.455011,76.642395
2017-09-21 18:45:00,287.563535,437.039038,256.170084,554.18582,1517.477476,1253.392422,10.892305,8.066122,541.306294
2017-09-21 19:00:00,242.066481,359.378102,303.782294,905.947644,1069.717136,1278.173039,7.181364,12.282018,150.564772
2017-09-21 19:15:00,179.864186,359.508358,553.225249,684.976861,1178.549482,1135.44858,18.192578,54.987194,67.692337
2017-09-21 19:30:00,157.512815,288.132421,1029.581024,1110.279678,1215.606251,1001.144968,44.666453,133.564567,74.779654
